state,box0,box1,box2,box3,box4,box5,box6,box7,box8
100020221,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
012221012,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
012020012,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
001220102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
121220012,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
121020002,0.0,0.0,0.0,0.015,0.0,0.0,-0.005,0.0,-0.5
121022012,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
000211202,0.00625,0.015,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
121102220,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
001102220,0.015,0.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201200102,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
022102211,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
022100210,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
212021120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
002021120,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
012220001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
020100020,0.0,0.0,-1.0,0.0,0.0,0.0,0.00015112499999999997,0.0,0.0
020200100,0.0,0.0,0.0,0.0,0.0,-4.9875e-05,-0.5,-0.005,-0.005
101220020,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
012000221,0.0,0.0,0.0,0.00625,0.0,0.0,0.0,-0.5,0.0
201112220,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201012200,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00625
001002200,0.0,6.269531250000001e-05,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
012002021,0.0,0.0,0.0,0.0,0.00625,0.0,0.0,0.0,0.0
220221110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
020220110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
121000220,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.015
021000020,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.005
022110122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
022010102,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
022010000,0.015,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
221120000,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.00625,0.0
221000000,0.0,0.0,-0.5,0.00015112499999999997,0.0,0.0,-0.005,6.269531250000001e-05,0.0
121012022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
121002002,0.0,0.0,0.0,0.00625,0.00625,0.0,0.015,0.0,0.0
120000002,-0.5,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0
102211202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
100210202,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112022120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
010022120,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0
012022010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
000022010,0.0,0.0,-0.005,-0.005,-0.5,0.0,0.0,0.0,0.0
121201202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
021001202,0.00125,0.0,0.0,0.015625,0.0,0.0,0.0,0.006875,0.0
112210022,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
101200202,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
021122102,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
021120002,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
102000122,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
102000020,0.0,-4.9875e-05,0.0,0.021249999999999998,0.0,0.0,0.0125,0.0,0.0
200101022,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
200001002,0.0,0.0,-0.505,0.0,-0.505,0.0,0.0,-1.0,0.0
121202210,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
101202200,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001200200,0.00015112499999999997,-1.0,0.0,0.0,0.0,0.0,0.0,6.269531250000001e-05,0.0
022210211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002210210,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110220002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.005,0.0
010022102,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
200212010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
021012221,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
020112200,0.015,0.0,0.009375000000000001,0.0,-0.5,0.0,0.0,0.00625,0.0
221110202,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
221010002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
020010002,0.0,0.0,0.00015112499999999997,0.0,0.0,-2.4968750000000004e-05,5.0125000000000005e-05,0.0,0.0
110122202,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
110020202,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.015,0.0
101020202,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212201000,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
012200000,0.0,0.0,0.0,-0.5,0.0,-0.005,-0.0062185546875,0.015,0.0
021022211,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
021022010,-1.0,0.0,0.0,0.00625,0.0,0.0,-0.001875,0.0,0.0
021020000,0.0,0.0,0.0,0.0,0.0,0.0,-0.505,0.0,-1.0
020102021,0.0,0.0,-1.0,0.0,0.015,0.0,0.0,0.0,0.0
102021020,0.0,-1.0,0.0,0.0,0.0,0.0,-0.49375,0.0,0.0
012020102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
202101002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
002100002,-1.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0
121122002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
121022000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
122122010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
122020010,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,-1.0
101020022,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001000022,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
020101022,0.0,0.0,0.515,0.0,1.0,0.0,0.0,0.0,0.0
011212202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001012202,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100022000,0.0,0.015,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
201120200,0.0,-1.0,0.0,0.0,0.0,-0.005,0.0,0.0,0.0125
200100200,0.0,0.0,0.006312695312500001,0.0,0.0125,-0.005,0.0,6.269531250000001e-05,-0.0010233125000000001
021200201,0.015,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
020000201,0.010625,0.0,-0.005,-0.007500000000000001,-0.00875,-0.00875,0.0,-0.009375,-0.5
022010201,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002000201,0.0,0.0,0.0,-1.0,0.015,0.0,0.0,0.0,0.0
210221000,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
210200000,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,6.269531250000001e-05
212001212,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
201021200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
010200200,-0.49984887499999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
122012000,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
120002000,0.0,0.0,4.758984374999999e-05,-0.00496865234375,0.00022668749999999997,0.0,0.0012190156250000005,-0.0043710815429687504,0.015113343750000001
010022210,-1.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0
112000220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
100000220,0.0,0.0,0.00015112499999999997,0.0,-1.0,0.00015112499999999997,0.0,0.0,0.0
001020020,0.0,0.015,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
200001200,-0.5,0.0,0.0,0.00015112499999999997,0.0,0.0,0.0,0.0,0.0
120120212,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
211020221,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
211020020,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.00625
212011220,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
210102002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
202221110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
202201100,0.0,0.00625,0.0,0.0,0.0,0.0,-0.5,0.0,0.0
120002012,0.0,0.0,0.00625,-1.0,0.0,0.0,0.0,0.0,0.0
122201021,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
000000221,0.0,3.75703125e-05,0.0,0.0,0.0,-0.005,0.0,-0.5,0.0
002010122,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0
000000122,0.0,0.0,0.0,0.015,0.015,6.269531250000001e-05,0.0,-0.5,0.0
000112022,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
000012020,0.0,0.0,0.00015112499999999997,0.0,-0.5,0.0,-0.005,0.0,-0.0023488750000000003
221120201,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100200200,0.0,-0.0023488750000000003,-0.0017363124999999998,0.0,-4.9875e-05,0.0,0.0,-0.005,-0.0037748749999999996
202120010,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
002120000,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,6.269531250000001e-05
221100122,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201000122,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
021120212,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
021202211,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
001202210,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
021120200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
202020110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
212102201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
212102000,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
002102000,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005,0.0
200022011,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
000022001,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.015,0.0
120000122,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
122021102,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
122001002,0.0,0.0,0.0,0.021249999999999998,0.0,0.0,0.0125,0.0125,0.0
201010220,0.0,0.0,0.0,-0.49375,0.0,0.0,0.0,0.0,-1.0
010200221,0.015,0.0,0.0,0.0,0.0,-0.005,0.0,0.0,0.0
200120000,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.005
020021000,-1.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0
200012201,0.0,0.0,0.009375000000000001,0.00625,0.0,-0.5,0.0,0.0,0.0
000002201,0.0,0.0,0.0,0.0001982197265625,9.418945312500002e-05,0.0,-0.5,0.0,0.0
120000020,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
122100212,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
122100002,0.0,0.0,0.0,0.0,-1.0,-0.2575,0.0,-0.505,0.0
212112020,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
202112000,0.0,-0.005,0.0,0.0,0.0,0.0,0.0,0.0,-0.005
202100000,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
200101202,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
102200000,0.0,-0.0024497734375,0.0,-0.5,-0.000486255859375,-0.00127476171875,-0.0011306972656249998,-0.008112443359375,-0.006224886718749999
020221211,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
020220011,0.0,0.0,0.0,-0.5,0.0,0.015,0.0,0.0,0.0
020020010,-0.005,0.0,-0.005,-0.0024373046875,0.0,-4.9875e-05,0.0,-0.5,0.0
011202200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201012221,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
200210120,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200200100,-0.5,0.0008074726562500001,-0.004952905273437501,0.0,0.01252354736328125,0.0,0.0,0.0,0.0013126953125000003
121000022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
110022200,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
122010122,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
122211200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
122001200,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.013750000000000002,0.0
120000200,-0.5,0.0,0.0,-4.9875e-05,0.0,0.0,0.0,6.269531250000001e-05,0.0
220001210,0.0,-0.5,0.015,-0.005,0.0,0.0,0.0,0.0,0.0
012201200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
210000221,0.0,0.0,0.0,0.00625,0.0,0.0,0.0,0.0,0.0
010220210,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
000220010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
000210212,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000200012,-0.005,-2.48125e-05,0.0,0.0,0.01498759375,-0.0050124062499999995,5.0125000000000005e-05,0.0,0.0
202120121,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200120021,0.0,0.0,0.0,-0.5,0.0,-0.005,-0.005,0.0,0.0
210220001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
120120002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
000120002,0.015,-0.005,-0.005,-0.5,0.0,0.0,0.0,0.0,0.0
112002221,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
020212121,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
020002121,0.0,0.0,0.0,-1.0,0.015,0.0,0.0,0.0,0.0
020000021,-1.0,0.0,0.0,0.0,0.00015112499999999997,0.0,0.0,0.0,0.0
220112021,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
220110020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
200100020,-0.5,0.00019881298828125003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212120021,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
212100020,0.0,0.0,0.0,0.0,0.015,0.0,0.0,-0.5,0.00625
000100022,0.0,0.0,-0.005,0.0,0.0,0.0,-0.005,-0.5,0.0
221110022,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
220101122,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
220101020,0.0,0.0,0.015,0.0,0.0,0.0,0.015,0.0,0.0
021002102,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
021002000,-0.005,0.0,0.0,0.0,0.00015112499999999997,-0.5,-0.005,-0.0025187324218750003,0.0
020212211,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
020212001,0.0,0.0,0.021249999999999998,0.0,0.0,0.0,0.0125,-0.005,0.0
020210000,0.0,-0.5,0.00015112499999999997,0.0,0.0,0.0,0.0,0.0,0.0
022212011,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
101212220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
121220000,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
000002012,0.0,0.0,-0.005,0.0,0.0,-0.5,0.0,0.0,0.0
002120021,0.018125000000000002,0.0,0.0,-0.5,0.0,0.0,0.00625,0.0,0.0
002100020,0.012515673828125,0.0,0.0,0.0,0.0,0.0,-0.007500000000000001,-0.5,-0.005
121002020,0.0,-0.5,0.0,0.0,0.015,0.0,0.0,0.0,0.0
210120221,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
210120200,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
012012221,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
002012201,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
020021102,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
121212002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
012022001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
100210022,0.0,0.005,0.015,0.0,0.0,0.0,0.00625,0.0,0.0
102002201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
021112220,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
020112020,0.0,0.0,0.00375,0.0,0.0,0.0,0.016875,0.0,-0.005
221211020,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
220011020,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
122112200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200211122,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000211022,0.0,0.0,0.0,0.0,0.0,0.0,0.00625,0.0,0.0
000201020,3.7757812500000004e-05,-4.9875e-05,0.00020602001953125,0.0,5.020019531250006e-06,-0.5,0.00010979003906250001,0.0,0.0
112221002,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
010221002,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
010020002,-0.0035988750000000005,-0.5,0.015,-4.9875e-05,0.0,0.0,-0.005,-0.007500000000000001,0.0
000012221,0.0,0.0,0.013750000000000002,0.015,0.0,0.0,0.0,0.0,0.0
012001022,0.0,0.0,0.0,-1.0,-0.005,0.0,0.00375,0.0,0.0
000001022,-0.005,0.0,0.00015112499999999997,0.0,0.0,-0.5,0.0,0.0,0.0
002112221,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
012200210,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
012200102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
010200002,-4.9875e-05,0.0,0.00015112499999999997,0.0,0.0,0.0,0.0,0.0,-0.5
212122010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
010202102,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
000210221,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211212020,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
201012020,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
200010020,0.0,0.0,0.0,-0.005,0.0,0.0,0.015,-0.5,0.0
102020021,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002000021,0.0,0.0,0.0,0.000182892578125,0.0,-0.005,0.0,-0.5,0.0
202021121,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
020102102,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
020002001,0.0,0.0,-0.005,0.0,-0.005,0.0,-0.0023488750000000003,0.0,-0.5
101221220,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101200220,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0
021112202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001102202,0.0,-0.005,0.0,0.0,0.015,0.0,0.0,0.0,0.0
221201120,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
221001020,0.0,0.0,0.0,0.0,-0.485,0.0,-1.0,0.0,0.0
001000202,0.0,1.0,0.0,-0.005,0.0,0.0,0.0,0.0,0.0
102201122,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
102200120,0.0,0.009375000000000001,0.0,0.0,0.015,0.00625,0.0,0.0,0.0
201202112,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201200012,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0
201000002,0.0,0.0,0.0,0.0,0.015,0.0,0.0,-1.0,0.0
102100220,0.0,0.0,0.0,0.0,0.0,0.015,-0.5,0.0,0.0
200211020,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
010120220,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
220012121,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200012021,0.0,-0.005,0.00625,0.0,0.0,0.0,-0.005,0.0,0.0
200000021,0.0,0.000182892578125,0.0,0.0,0.0,0.0,0.0,-0.5,0.0
000020120,0.0,-0.49993730468750003,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
211000022,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
002001122,0.015,0.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002001002,0.00012578125,-4.9875e-05,-0.5,0.014466236328125,-0.00106752734375,0.0,-0.005,-0.005533763671875001,0.0
100021022,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100020002,-0.5,0.01125,-0.007500000000000001,-0.007500000000000001,0.0,0.00015112499999999997,0.0,-0.005,0.0
120002021,0.0,0.0,-1.0,0.0,0.0,0.0,0.015,0.0,0.0
000002021,-0.005,0.0,0.0,1.25078125e-05,0.006476125,0.0,0.0,0.0,-0.5
202110212,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
202110200,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
002100200,0.0,0.0,0.0,0.0,6.269531250000001e-05,-1.0,0.0,0.0,0.0
121102202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
100102202,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
001021022,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211201022,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201201020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
121202012,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
100202012,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
200102012,0.0,-0.485,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
200102000,0.0,0.0,-0.005,-0.5,-4.9875e-05,0.0,0.0,0.0,0.0
011212220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
010212020,0.0125,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,-0.005
022020101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
022000100,0.015,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
200210000,0.0,0.0,0.0,0.0,0.0,-1.0,-0.005,0.0,0.0
110202221,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
100202201,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
021200021,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
000200021,0.0003535585937499999,0.0003279042968749999,-0.0011998750000000004,0.0,0.0003535585937499999,0.00040486718749999995,-0.0055999375,0.0,0.0
001022201,0.0,0.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
010022201,0.0,0.0,0.0,0.00625,0.0,0.0,0.0,-1.0,0.0
000021212,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
000000212,0.0,0.015,0.0,0.0,0.0,0.0,-0.5,0.0,0.0
122220101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102220112,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
100220012,0.0,0.0,0.0,0.0,-0.5,0.00625,0.0,0.0,0.0
211122020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
210122000,0.0,0.0,0.00625,-0.5,0.0,0.0,0.0,0.0,0.0
210002000,0.0,-0.5,0.0,0.0,0.00015112499999999997,0.0,0.0,0.0,0.0
220201001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
212000012,0.0,0.0,0.0,0.0,1.0,0.515,0.0,0.0,0.0
210000002,0.0,-0.5,0.0,0.00015112499999999997,0.0,0.0,0.0,0.015,0.0
010020221,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000020021,0.0,-0.005,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
002020001,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001202000,0.0,0.0,0.0,0.0,-0.505,0.0,0.00015112499999999997,0.0,-1.0
201200021,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
001200020,-0.005,0.00022668749999999997,-0.5,0.0,0.00022668749999999997,8.235937499999997e-05,0.00026446874999999995,0.0,0.00015112499999999997
201122021,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001022021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
011022020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212112200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
002112200,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.015
100202000,0.0,0.00015112499999999997,0.0150755625,0.0,0.0076762265625,0.0,-1.0,0.0,0.0
212202011,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
220010201,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.005,0.0
112202210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
200202110,0.0,-0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.0
212201021,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
012200021,0.015,0.0,0.0,0.0,0.0,-0.005,0.00625,0.0,0.0
220121201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
200120201,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220120001,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
201212000,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
012200012,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
000022211,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
