state,box0,box1,box2,box3,box4,box5,box6,box7,box8
102001020,0.0,-0.0049244375,0.0,0.00015112499999999997,0.0,0.0,-0.00231109375,0.0,-0.00746221875
001102122,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
001102020,-0.005,-0.007500000000000001,0.0,0.0,-0.0024373046875,0.0,-0.004956058593750001,0.0,-0.005
101200221,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
101122212,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001122012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001002012,-0.005,-0.005,0.0,0.0,0.0125,0.0,0.0,0.0,0.0
000000012,-0.002549875,-7.445739404991101e-05,-0.005,-0.007500000000000001,0.0137250625,-0.005002255414103714,-4.510828207427267e-06,-0.5,0.0
022121100,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
022100100,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.015
020000100,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.015,0.0
022120110,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
000021000,-0.0036108276318053724,6.269727785110475e-07,-0.0023065275931703514,1.8248930438513947e-06,0.0,-0.5,0.0,-0.004907978120190615,0.013194586184097315
211122210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
201120210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
112221021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
112021020,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
010021020,0.0,0.0,6.269531250000001e-05,0.0,0.0,0.0,-0.005,0.0,0.0
210010221,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
010000221,0.00013182421875,0.0,0.00013182421875,0.0,0.0,9.418945312500002e-05,0.0,0.0,0.0
220000011,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200000010,0.0,0.014969195618393789,-6.160876321242187e-05,-0.005030804381606211,0.0,-4.9875e-05,-7.481250000000001e-05,-0.5,-0.004961598025715586
220001211,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
010022211,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
000020211,0.0,0.0,1.0,0.015,0.0,0.0,0.0,0.0,0.0
022021101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
002021100,-0.0007789423828124999,-0.0007220068359374999,0.0,-0.0017462636718749997,0.0,0.0,0.0,0.014638996582031251,0.0
100002102,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
000000102,0.0,-0.007500000000000001,0.00015112499999999997,0.0,0.0,-0.005,-0.5,-0.0049244375,0.0
000200001,0.0,0.0,0.0,0.0,6.269727785110475e-07,0.013112562500000001,0.0,-4.9875e-05,-0.5
000210201,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121221210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
021221010,0.019687500000000004,0.0,0.0,0.0,0.0,0.0,0.010937500000000001,0.0,0.009375000000000001
001220010,0.013781347656250002,0.015,0.0,0.0,0.0,0.0,-0.0024373046875,0.0,0.015
000200010,0.0,0.0,-0.005,-0.5,0.0149750625,-4.9875e-05,0.0,0.0,0.0
012001221,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
020011122,-1.0,0.0,0.0,0.00625,0.0,0.0,0.0,0.0,0.0
001122102,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001102002,-0.0037748749999999996,-0.005,0.0,0.0,0.013112562500000001,-0.5,0.0,0.0,0.0
000100002,0.0,0.0,0.0,0.0,-0.005,0.0,0.0,0.0,-0.5
210102012,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
010002012,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
122002101,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
102002100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000002100,-4.9875e-05,-8.089013180537225e-05,0.015,-0.0050249375,-9.032006590268613e-05,0.0,-0.5,-0.00566240625,0.0
101021220,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221102211,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
201002211,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
201002001,0.0,-0.007500000000000001,0.0,-0.005,0.00010362597656250001,0.0,0.0125,0.0,-0.5
001002000,-4.9875e-05,-5.012436878121094e-05,-0.5,-0.0037502493625624217,0.013124875318718789,0.0,-2.4718508344372747e-05,0.0,0.0
212000112,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
210000102,0.0,0.0,0.015,0.0022000312499999997,0.0,0.015,0.0,0.0,0.0
210000000,0.0,-0.5,7.93400552424148e-05,-0.0030669908454440246,0.01253863936355493,2.9337166572930265e-06,0.0001545574542197149,-0.0015320824811190402,-0.0049227212728901425
220112112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
220100112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
220100010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
100221120,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000021120,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
022110120,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002110020,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
221021010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
201021000,0.0,0.015,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
112212120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
012012120,0.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
012010020,-0.007500000000000001,0.0,0.0,0.0,0.0,-0.005,-0.005,-0.5,0.0125
220112211,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
220102011,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
102010212,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
002010012,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
210200112,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
121112220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
121010220,0.0,0.0,-0.5,-0.005,0.0,-0.005,0.0,0.0,0.0
100010220,0.0,0.0,0.0,-4.9875e-05,0.0,-1.0,0.0,0.0,0.0
202000011,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102210102,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
102200100,0.0,0.0,0.0,0.0,6.894921875e-05,0.0,0.0,0.00011764855957031251,6.898632812500001e-05
002000100,0.006474491387561657,0.0,0.0,0.0,-3.267224876687325e-06,0.0,-0.5,1.3283502379259913e-06,0.0
122012100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
020012001,0.0,-0.5,0.015,0.0,0.0,0.0,0.0,0.0,0.0
000012000,0.0,-0.005,0.0125,-0.002549875,-0.5,0.0,-0.007500000000000001,0.0,-0.005
022112211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
020012211,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
120120000,0.0,0.0,0.0,0.0,-0.5,0.0,0.015,0.0,0.0
000120000,0.001624639846460076,0.0017871598843275216,-8.438288949775211e-05,-0.5,0.0,0.0010447049421637609,0.014957808555251124,-0.0003205916288494013,0.0010447049421637609
221221110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
021221100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
021021000,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
112221120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
102201120,0.0,0.0,0.0,0.0,0.009375000000000001,0.0,0.0,0.0,0.00625
002200110,0.0,-0.0037185546875000003,0.0,0.0,-1.0,0.0,0.0,0.0,-0.0017081523437500001
122121012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
022121010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015
002120010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
000021201,-1.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0
112020021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
102020001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
020010102,-0.005,0.0,0.0125,0.0,-0.5,0.0,0.0,0.0,0.0
101021022,0.0,1.0,0.0,0.515,0.0,0.0,0.0,0.0,0.0
101000022,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
100000020,-0.5,0.015,-0.005,0.0,0.0,-0.005,0.0,0.0,-4.9875e-05
122120010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
110020200,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
221021100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
212010102,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
212000100,0.0,0.0,-0.5,6.269531250000001e-05,9.404296875e-05,0.015,0.0,6.269531250000001e-05,0.0
210112221,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
010102221,0.00625,0.0,0.0,0.0,0.009375000000000001,0.0,0.0,0.0,0.0
010002201,6.269531250000001e-05,0.0,0.015,-0.005,0.0,0.0,-0.5,-0.0023488750000000003,0.0
010000200,-2.06865494354944e-05,-0.5,-0.0030116875,0.014989656725282253,-0.00034362436762102786,-0.0062749375,0.0,-0.0011240656125156056,-0.0013248125
212000211,0.0,0.0,0.0,1.0,0.0,0.015,0.0,0.0,0.0
210000201,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
212002110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
210002010,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0
220101000,0.0,0.0,0.0,0.0,0.006476125,-0.5,0.0,-0.0049749375,5.0125000000000005e-05
011210220,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001210200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000010200,0.0149750625,-0.0050249375,-0.005011730581965587,-4.9875e-05,0.0,-2.3461163931171878e-05,-0.5,-0.005,0.0
000201201,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000001200,-0.0055549296875,-0.003636483737562421,5.870766308308365e-05,0.00011439259777851106,-0.003560109375,0.0,-0.5,-0.0003682568993491114,0.00022753125
100000212,0.0,0.0,0.0,0.0,0.015,-0.005,0.0,0.0,-0.5
001020021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000020001,0.0,-3.5918385735761716e-05,0.0225,0.0,-0.5,0.0,0.015,0.0,0.0
212101212,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
012100212,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
020121201,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
020120001,0.0,0.0,0.0,0.0,0.0,0.0,0.015,1.0,0.0
010010202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200001201,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
201012012,0.0,0.0,0.0,-1.0,0.0,0.0,0.00625,0.0,0.0
200010012,0.0,0.021249999999999998,0.0125,0.0025000000000000005,0.0,0.021249999999999998,0.0,-0.5,0.0
200010000,0.0,0.0225,0.015,6.269727785110475e-07,-0.5,0.0,0.015000313486389256,0.0,0.0
011210022,-0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5
201112002,0.0,0.00625,0.0,0.0,0.0,0.0,-0.505,-1.0,0.0
200110002,0.0,0.0,-1.0,0.0,0.0,-0.485,0.0,0.0,0.0
122112000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120012000,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.00015112499999999997
100002000,-0.5,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0
201010002,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
011212221,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001212201,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122011212,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
100000200,-0.5,-2.3368235087811204e-05,-0.0050249375,-7.465654295346738e-05,-1.0172753350077477e-05,-0.0023426171875000003,0.0,-4.9875e-05,-4.9563085906934743e-05
112201212,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
112001202,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0
100001202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
021201210,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001200210,1.0,6.269531250000001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122002110,0.0,0.0,0.0,0.015,-1.0,0.0,0.0,0.0,0.0
122000010,0.0,0.0,0.0,0.0,-0.005,0.01503134765625,0.0,-0.5,6.269531250000001e-05
102000000,-0.5,-6.205390863018036e-05,0.0,-0.006274875,0.015,-0.005,0.0,-0.005,-4.9875e-05
202211112,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202011012,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221002011,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,-0.5
201112212,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200110212,0.0,0.00625,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
021112221,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001012221,0.00625,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
001002201,0.0,0.0,0.0,0.015,6.269531250000001e-05,0.0,-0.5,0.0,0.0
211200012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
201000012,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
212120010,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,1.0
012020010,0.0,0.0,0.0,0.00015112499999999997,0.0,0.0,1.0,0.0,0.0
002122110,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002102010,0.015,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
212011122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
212001120,0.0,0.0,0.0,0.010937500000000001,0.009375000000000001,0.0,0.0,0.0,0.009375000000000001
202001100,0.0,1.0,0.0,0.0,0.515,0.0,0.0,0.0,0.0
102212010,0.0,0.015,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
102200010,0.0,0.0,0.0,0.0,0.01125,-0.005,-0.007500000000000001,0.0,0.00013182421875
121202211,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
121200210,0.0,0.0,0.0,0.0,0.00625,0.00625,0.0,0.0,0.0
211220100,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
010220100,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.000182892578125,0.0
000200100,0.0,0.0,7.680394856882813e-05,-0.5,0.0,-0.005,0.0,0.0,0.0
011122221,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
011002221,0.0,0.0,-0.5,0.015,0.0,0.0,0.0,0.0,0.0
210220101,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
011022021,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
101120022,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211220121,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
001220121,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
000020121,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210211122,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
200211120,0.0,0.0,0.015,0.0,0.0,0.0,-0.5,0.0,0.0
200211000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
220101021,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
020001021,0.0,0.0,-0.49984887499999997,0.015,0.0,0.0,0.0,0.0,0.0
